scorer,,,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel
labeled-data,M5,img230.png,1107.656494140625,18.694337082510174,495.64982620007595,81.84015158044099,831.9628325730778,405.69298095462693,852.4338989257812,457.6327819824219,554.8446044921875,394.40777587890625,550.4664916992188,449.7493591308594,672.64794921875,743.7409057617188
labeled-data,M5,img240.png,1107.4447830194185,56.392218015774915,466.262176669954,133.3581741116618,831.658694389484,397.85884551941854,850.7090454101562,449.0028381347656,562.818844673016,404.0344818079169,548.5091552734375,448.5954284667969,670.8411865234375,741.7831420898438
labeled-data,M5,img255.png,1121.4373779296875,30.43155860900879,487.5797624237475,80.53810080159542,826.8564086240847,406.520973202561,850.36669921875,455.1845397949219,559.3849259114099,410.3017227118753,548.7037353515625,450.1342468261719,658.520751953125,741.92578125
labeled-data,M5,img280.png,1116.6519775390625,8.232854843139648,491.64865120719895,50.95932015251128,825.2005660343536,408.3882415735419,850.4874267578125,455.67926025390625,564.1341309266968,401.897274776667,548.693359375,447.5472412109375,670.594970703125,743.0606079101562
labeled-data,M5,img298.png,1116.319741820087,6.914065552358807,513.9777452034182,40.641483489204575,834.5540999674963,410.6610687219795,852.0078735351562,456.7003479003906,564.5977143019222,422.4616119300615,548.6497192382812,450.3150634765625,673.9055786132812,742.0133666992188
labeled-data,M5,img302.png,1107.4390060430817,12.55938033997495,509.74536452774987,43.978255739732504,836.1920166015625,391.70635986328125,851.40869140625,457.22222900390625,560.0591430664062,396.6699523925781,549.6032104492188,450.58673095703125,685.6465302295082,748.0665145952164
labeled-data,M5,img480.png,1106.0897216796875,7.7298784255981445,493.536775245388,47.93894042788429,833.5547485351562,392.1105041503906,852.9053955078125,446.53363037109375,563.9880981445312,405.5284729003906,554.511962890625,442.5590515136719,701.0824584960938,740.1934204101562
labeled-data,M5,img552.png,1119.9243576055815,12.706873702401708,490.00904251347856,48.31978405824157,834.72412109375,393.076171875,854.9624633789062,457.1527404785156,566.2687377929688,418.818359375,550.2469085705382,450.39656524598104,677.6659911820855,753.2942000627482
labeled-data,M5,img559.png,1139.9459228515625,8.603611946105957,491.72148593634296,55.912394723972966,847.5088500976562,388.1904602050781,854.1732788085938,456.9147644042969,563.1238403320312,404.4960632324219,549.7379760742188,450.65435791015625,674.6234100065296,737.5742125791629
labeled-data,M5,img569.png,1141.257080078125,34.98242530702532,472.8320069994327,113.88099363070478,833.1380615234375,392.9618835449219,850.96044921875,455.2408447265625,566.162841796875,409.7323913574219,549.056884765625,455.5292053222656,685.1271712950281,740.623751762531
labeled-data,M6,img001.png,1337.9959716316007,17.702621526080293,652.3485107421875,14.78995132446289,1132.93701171875,289.33453369140625,1156.1671142578125,323.6590270996094,890.0401611328125,289.36297607421875,872.5189819335938,313.11822509765625,1013.2769775390625,581.4528198242188
labeled-data,M6,img052.png,1333.7298186787013,22.007074039526515,638.7330932617188,16.382123947143555,1135.4586181640625,288.0732727050781,1152.9735107421875,321.7365417480469,895.7193603515625,283.7727355957031,877.0551147460938,317.4416809082031,997.4566040039062,581.4901123046875
labeled-data,M6,img091.png,1311.3853759765625,20.28618049621582,627.0308227539062,17.997758865356445,1137.21435546875,287.1648254394531,1155.095458984375,326.1560363769531,893.4352416992188,274.9468078613281,880.2586669921875,321.9068603515625,1025.2965087890625,585.6382446289062
labeled-data,M6,img107.png,1317.5057418396473,16.851913518267793,604.7404174804688,16.52578353881836,1137.232177734375,287.3885498046875,1153.20361328125,324.88800048828125,896.3507690429688,279.70465087890625,876.0587768554688,322.9320983886719,1004.39794921875,584.2071533203125
labeled-data,M6,img125.png,1346.4949935414186,21.69661871726089,623.6464233398438,5.854924201965332,1136.4383544921875,287.5533142089844,1152.3736572265625,324.80682373046875,897.6913452148438,284.6074523925781,875.3658447265625,326.23651123046875,1011.231201171875,591.85009765625
labeled-data,M6,img134.png,1332.6180434717828,35.17613836697478,638.0217895507812,36.995338439941406,1138.5465087890625,285.6085510253906,1152.543212890625,325.17010498046875,898.0048217773438,285.3359680175781,876.9703369140625,324.4421081542969,1010.2352905273438,582.5508422851562
labeled-data,M6,img146.png,1342.0633132447692,35.19182440213103,667.8004760742188,6.3632330894470215,1138.01953125,284.0277404785156,1153.5263671875,322.8453369140625,898.6033935546875,284.3553161621094,876.3192749023438,322.7340087890625,1011.1324462890625,579.478759765625
labeled-data,M6,img149.png,1345.465635511045,16.355575749854097,658.48291015625,11.190766334533691,1142.475830078125,280.6588439941406,1151.58935546875,322.102294921875,899.1000366210938,284.14031982421875,876.7446899414062,323.13043212890625,1008.579345703125,578.6759643554688
labeled-data,M6,img163.png,1344.7733565809322,20.698306338128987,646.458720566854,33.28545722240119,1143.116455078125,280.6245422363281,1157.1094970703125,323.82037353515625,894.7841796875,279.3897399902344,872.957275390625,320.3996887207031,1021.8605346679688,573.156494140625
labeled-data,M6,img168.png,1342.903889416644,20.65981451804214,654.4614868164062,6.357909202575684,1140.3023681640625,281.0928649902344,1155.716796875,324.8006286621094,895.4834594726562,280.1508483886719,875.2719116210938,322.8304748535156,1024.3115234375,565.58251953125
labeled-data,M6,img187.png,1345.6983823976514,12.64161929964007,665.0382690429688,27.043684005737305,1143.4107666015625,280.2418212890625,1158.9619140625,321.93646240234375,896.3071899414062,280.2105712890625,873.60107421875,322.9241943359375,1017.8254623683574,583.0287094386698
labeled-data,M6,img203.png,1335.9972913936322,22.963146015375514,648.4760131835938,18.82806396484375,1137.3660888671875,286.16778564453125,1154.7982177734375,325.6141357421875,895.3046875,283.9034118652344,873.2553100585938,324.31475830078125,1010.4022216796875,580.7111206054688
labeled-data,M6,img217.png,1323.6727705232151,20.618482969388197,644.952880859375,16.436737060546875,1136.6739501953125,285.2355041503906,1154.132568359375,327.6188659667969,896.0394287109375,282.5522766113281,875.81103515625,326.94580078125,1013.1155395507812,581.4808349609375
labeled-data,M6,img220.png,1330.254923963745,21.502088992538575,647.4395751953125,21.601037979125977,1136.478515625,286.4107971191406,1154.613037109375,327.0714416503906,896.365966796875,281.6622619628906,877.165283203125,327.557861328125,1007.1661987304688,580.4102783203125
labeled-data,M6,img227.png,1326.6111693903158,19.715101687851075,657.082275390625,26.479427337646484,1138.905517578125,284.9552307128906,1154.2232666015625,326.836669921875,896.3642578125,280.1175537109375,875.9175415039062,327.7535095214844,1016.2976684570312,581.1694946289062
labeled-data,M6,img248.png,1349.293292185837,21.51827399069839,656.7073762657346,40.16215895704818,1135.722900390625,286.2491149902344,1154.685546875,324.010498046875,896.662841796875,283.4362487792969,876.8897705078125,328.84271240234375,1004.4381103515625,579.5172119140625
labeled-data,M6,img252.png,1351.711585947443,31.01505743555981,663.9371506897401,26.345298830203774,1136.4718017578125,296.41362304447057,1155.4915771484375,326.8986511230469,897.8104248046875,283.0926513671875,875.9835205078125,328.8983154296875,1010.5591430664062,583.5222778320312
labeled-data,M6,img354.png,1335.7054870148643,25.55059057825065,662.4188232421875,11.466304779052734,1136.11181640625,288.1340026855469,1156.436279296875,325.9471130371094,898.9125366210938,287.1183776855469,877.993408203125,326.84869384765625,1021.8761596679688,580.823486328125
labeled-data,M6,img447.png,1358.6662978615054,42.60306707550785,669.0994873046875,17.177160263061523,1136.945556640625,290.2949523925781,1157.36865234375,330.79742431640625,903.7622680664062,286.1937255859375,881.857421875,325.9225158691406,1016.90673828125,589.5803833007812
labeled-data,M6,img459.png,1355.4555221034675,33.15063635341562,649.5538285209398,35.75589308018118,1134.47607421875,286.09613037109375,1153.8629150390625,325.72540283203125,896.3775634765625,284.5135803222656,874.4647827148438,326.85003662109375,1014.6327514648438,589.9107055664062
labeled-data,M6,img460.png,1347.9438033534673,24.287234560785237,654.2478637695312,5.883624076843262,1130.3499755859375,286.9478759765625,1152.64794921875,324.8645324707031,893.0437622070312,281.907470703125,872.927734375,326.5723876953125,1010.2984008789062,589.7365112304688
labeled-data,M6,img480.png,1340.6031508936578,38.36204992522994,671.4599609375,24.093690872192383,1139.583984375,285.5013427734375,1157.3826904296875,330.12066650390625,900.2901611328125,278.1723937988281,880.444091796875,324.512451171875,1010.52734375,583.29638671875
labeled-data,M6,img511.png,1375.0367385329291,28.64817511134106,688.3406982421875,18.141864776611328,1152.0211181640625,280.285888671875,1160.8736572265625,327.82537841796875,905.60986328125,283.2557067871094,882.7117309570312,321.22076416015625,1024.5186767578125,570.1254272460938
labeled-data,M6,img515.png,1358.2576888539186,27.741294923953546,675.6430053710938,10.35888957977295,1142.9200439453125,287.2400207519531,1157.6383056640625,325.01739501953125,904.4556274414062,283.2659606933594,883.7330322265625,324.2772216796875,1007.2722778320312,581.4030151367188
labeled-data,M6,img596.png,1346.12235560437,37.140930235889755,668.0098680277915,33.51536664241462,1142.025634765625,288.1678161621094,1161.3623046875,330.4040222167969,905.7412109375,284.79022216796875,884.0870361328125,325.73138427734375,1009.5043334960938,578.8646850585938
labeled-data,M7,img003.png,1218.2698165899565,118.6867904663086,428.4661056524566,16.14617175815465,759.5637390112674,326.1402175897309,759.9132080078125,383.45050048828125,484.0731949495701,322.1891586309721,474.29571380434913,356.70965423403663,510.59060972077407,601.9660471868042
labeled-data,M7,img016.png,1213.1585693359375,107.34220886230469,482.0035782311166,25.80781710348333,747.5960693359375,325.9908142089844,755.835205078125,383.0711364746094,476.97159277792076,323.87000579894095,467.1492919921875,358.7305603027344,489.6377258300781,608.3333740234375
labeled-data,M7,img038.png,1207.04296875,88.70010375976562,461.7952806398739,11.508143634356202,749.5673828125,324.7431945800781,757.467041015625,385.47918701171875,482.768310546875,308.4967956542969,465.2712707519531,360.74981689453125,481.24892428241986,604.1019562332598
labeled-data,M7,img067.png,1218.458984375,124.29501342773438,464.5325531498749,25.909639002897393,749.5145263671875,325.8128356933594,756.5726318359375,387.3219299316406,483.0645446777344,310.70843505859375,465.5235900878906,360.8686828613281,490.19804534491345,610.2598937218892
labeled-data,M7,img075.png,1221.99365234375,147.38092041015625,479.69598388671875,7.022632598876953,747.8841354376127,346.8040725653909,756.7774047851562,390.522705078125,480.8656555824953,322.7841598516753,464.9483337402344,359.2379455566406,483.82427978515625,613.5855712890625
labeled-data,M7,img090.png,1194.897705078125,72.65971374511719,471.87340105682756,23.607594310736886,747.4054565429688,326.0675048828125,758.857666015625,386.2928771972656,483.4197998046875,309.0882263183594,465.7912902832031,359.5732727050781,480.30285811725525,617.0585617648482
labeled-data,M7,img105.png,1196.8033431988804,56.335218812237144,471.6140413144144,25.488579567741454,750.5069580078125,324.28497314453125,758.291748046875,385.88409423828125,485.11505126953125,309.18060302734375,467.4721374511719,360.52117919921875,503.4014831470839,615.4377288036948
labeled-data,M7,img118.png,1205.286376953125,88.45563507080078,473.22859654406767,18.545062283509196,748.1110229492188,325.44158935546875,759.5468139648438,386.2016296386719,483.50994873046875,308.3409729003906,466.58575439453125,360.2667236328125,500.0230407714844,629.8477783203125
labeled-data,M7,img119.png,1203.4706222540192,80.70117797971784,465.01016406152326,25.802552809235067,748.72412109375,325.0750427246094,763.4633178710938,385.9169921875,484.74102783203125,308.7368469238281,467.5780029296875,360.3035583496094,499.0757706475899,629.0590820793368
labeled-data,M7,img125.png,1200.7479248046875,85.11582336305582,464.96869982692283,17.25429536414822,748.6484375,326.23577880859375,760.9230346679688,385.90338134765625,482.8426208496094,310.2331237792969,467.1807556152344,358.8743896484375,500.54461669921875,627.2761840820312
labeled-data,M7,img248.png,1188.6541732770052,62.08524398743589,440.4642656240235,13.812604533524564,750.5943603515625,326.85174560546875,757.0379028320312,386.8427734375,482.28338623046875,309.7139587402344,464.4137268066406,359.5545349121094,486.1626892089844,615.0740356445312
labeled-data,M7,img251.png,1180.9275268506601,49.92787399111671,447.213934501689,25.915023044377904,749.961669921875,336.9330322241582,757.0750732421875,386.0277099609375,480.3627869301517,331.8641448962587,462.1020812988281,361.7892761230469,496.3008117675781,617.5851440429688
labeled-data,M7,img258.png,1168.975910949106,44.96720123290993,445.0204545840586,13.374479682506035,749.418212890625,327.2684326171875,758.8176879882812,386.0733947753906,481.20721435546875,310.4269714355469,462.2521057128906,358.54632568359375,495.41033935546875,619.5264282226562
labeled-data,M7,img291.png,1197.8178695660679,73.44616088746989,451.5912996200043,17.009185803037326,748.3911743164062,325.8111267089844,759.1481323242188,383.83917236328125,482.52313232421875,307.48065185546875,465.3217468261719,359.4499816894531,499.8985900878906,622.281982421875
labeled-data,M7,img298.png,1212.4038467377172,82.48343505979597,445.4891710231377,10.89397432223177,749.3299560546875,326.3251647949219,758.80419921875,385.03875732421875,483.626220703125,307.7705078125,466.6283264160156,356.4254150390625,487.06976318359375,606.9733276367188
labeled-data,M7,img306.png,1209.2834457379427,94.95378570195976,453.6712984017056,17.521209731824,747.9849243164062,326.3779602050781,758.1832275390625,386.1640625,485.0848892205903,323.9453903156167,466.1133728027344,358.9211730957031,498.31013488168446,626.533195414459
labeled-data,M7,img311.png,1198.833090211163,89.00207366763038,471.08438128384137,18.743934646374782,748.888671875,325.66693115234375,759.1091918945312,383.9710388183594,483.1336364746094,310.00653076171875,465.8830871582031,359.1485900878906,507.8993668005266,627.705705136806
labeled-data,M7,img334.png,1202.6348876953125,75.3743667602539,471.7573975234505,28.38204880121384,747.9017333984375,324.5729675292969,757.3242797851562,387.0703430175781,489.13331305079413,325.0045166015625,478.6154435231958,354.33668675042225,511.49542236328125,599.0133666992188
labeled-data,M7,img339.png,1200.0684005743315,64.29597473144531,482.3234330996836,31.361634834474216,750.4906616210938,333.1703475934114,762.2158813476562,386.5050964355469,482.2249695473391,319.09011993588524,467.6819763183594,351.2359924316406,536.3289794921875,653.480712890625
labeled-data,M7,img370.png,1188.3067473223173,76.41956709913802,459.0355501034768,22.679745494819144,749.1845703125,326.7213439941406,757.6688842773438,383.32977294921875,481.515380859375,306.2994079589844,463.68707275390625,356.860107421875,508.08447265625,614.4533081054688
labeled-data,M7,img386.png,1165.6654143193134,62.24022521491793,448.6207520060204,24.073941066486896,748.2780151367188,327.00506591796875,758.2086181640625,383.2306213378906,479.2790466957767,315.3723068267359,466.2743225097656,359.6092834472656,511.02777099609375,623.2341918945312
labeled-data,M7,img399.png,1163.9683119639576,63.11714476998077,441.66370244787805,23.168011501057208,746.3756103515625,325.8192443847656,757.114013671875,383.0761413574219,485.20714575403196,314.29366302790777,466.5757004463407,358.53370819873203,512.7448120117188,622.076416015625
labeled-data,M7,img433.png,1165.0892424443136,71.40847930186897,470.703430223868,18.919497708313884,751.4544464099306,333.3612045270054,758.2818603515625,382.5304260253906,478.2593933754642,314.24275970759527,468.79853980180934,355.95077210314173,521.78759765625,626.6639404296875
labeled-data,M7,img456.png,1166.233163342751,63.24774093086967,466.2315673828125,5.964958190917969,754.1632064801304,330.2512908923525,758.7254028320312,381.873046875,482.8416474025824,320.9769500744443,469.5769958496094,346.9519958496094,500.2567947622119,605.8343399162057
labeled-data,M7,img549.png,1177.961260983924,76.0734207129276,464.890730458156,20.04674683699136,749.7872314453125,324.44189453125,758.35791015625,379.71942138671875,478.70987402792076,315.7731140160763,469.1112365722656,353.5774230957031,499.36853029748096,613.265226755824
labeled-data,part1,img0107.png,1141.133011413521,272.10122914837564,565.8915715539949,241.75882352941153,1032.4060579455668,498.40500438981553,1029.8775241439864,542.6543459174713,779.5526777875332,517.369007901668,778.2884108867431,557.8255487269533,918.6220368744516,775.2794556628621
labeled-data,part1,img0119.png,1141.133011413521,260.72282704126405,569.6843722563656,230.38042142230006,1027.348990342406,492.08366988586465,1031.1417910447765,548.9756804214222,777.0241439859528,511.0476733977172,774.4956101843725,560.3540825285337,923.6791044776123,790.4506584723441
labeled-data,part1,img0236.png,1182.8538191395965,306.23643546971016,546.9275680421424,153.2601404740999,975.5140474100092,502.19780509218606,974.2497805092189,560.3540825285337,723.9249341527659,488.29086918349424,726.4534679543463,542.6543459174713,823.802019315189,767.6938542581211
labeled-data,part1,img0345.png,1210.66769095698,280.95109745390675,563.3630377524146,143.1460052677785,980.5711150131699,499.6692712906057,981.83538191396,559.0898156277435,736.5676031606677,499.6692712906057,730.2462686567167,550.2399473222124,847.8230904302022,789.1863915715539
labeled-data,part1,img0362.png,1209.40342405619,287.27243195785763,563.3630377524146,140.61747146619837,975.5140474100092,497.14073748902535,972.9855136084288,559.0898156277435,721.3964003511855,492.08366988586465,720.1321334503955,547.711413520632,845.2945566286219,790.4506584723441
labeled-data,part1,img0405.png,1229.6316944688326,307.50070237050033,555.7774363476735,131.76760316066702,976.7783143107993,499.6692712906057,970.4569798068485,562.882616330114,721.3964003511855,489.5551360842844,722.6606672519758,547.711413520632,833.9161545215104,796.771992976295
labeled-data,part1,img0453.png,1216.989025460931,243.02309043020182,534.2848990342409,154.5244073748902,972.9855136084288,499.6692712906057,971.7212467076386,562.882616330114,725.1892010535562,492.08366988586465,722.6606672519758,543.9186128182615,828.8590869183497,782.8650570676032
labeled-data,part1,img0516.png,1132.2831431079899,298.6508340649691,541.8705004389817,158.3172080772606,979.3068481123796,497.14073748902535,976.7783143107993,561.6183494293239,723.9249341527659,488.29086918349424,722.6606672519758,550.2399473222124,827.5948200175596,780.3365232660228
labeled-data,part1,img0646.png,1158.8327480245835,260.72282704126405,639.2190517998247,141.88173836698843,1062.7484635645308,476.91246707638265,1070.3340649692716,532.54021071115,817.4806848112382,518.6332748024582,818.7449517120285,561.6183494293239,974.2497805092189,749.9941176470587
labeled-data,part1,img0713.png,1152.5114135206325,256.93002633889364,641.747585601405,136.82467076382773,1057.69139596137,473.11966637401224,1064.0127304653208,533.8044776119402,809.8950834064972,514.8404741000877,808.6308165057071,559.0898156277435,969.1927129060582,761.3725197541703
labeled-data,part1,img0773.png,1156.304214223003,265.77989464442476,640.4833187006147,141.88173836698843,1061.4841966637405,474.3839332748023,1062.7484635645308,528.7474100087795,811.1593503072875,518.6332748024582,814.9521510096579,562.882616330114,974.2497805092189,749.9941176470587
labeled-data,part1,img0904.png,1175.2682177348556,269.5726953467953,594.9697102721689,211.41641791044754,1061.4841966637405,469.3268656716417,1069.0697980684815,536.3330114135206,813.6878841088678,516.1047410008779,812.4236172080775,561.6183494293239,959.078577699737,762.6367866549605
labeled-data,part1,img0934.png,1194.2322212467081,250.60869183494287,563.3630377524146,170.95987708516236,1058.9556628621601,484.4980684811238,1058.9556628621601,538.8615452151009,809.8950834064972,521.1618086040386,808.6308165057071,574.2610184372255,959.078577699737,784.1293239683932
labeled-data,part1,img0996.png,1182.8538191395965,267.04416154521505,569.6843722563656,163.3742756804213,1038.7273924495175,489.5551360842844,1038.7273924495175,545.1828797190517,782.0812115891135,519.8975417032484,780.8169446883235,542.6543459174713,926.2076382791927,768.9581211589112
labeled-data,part1,img1168.png,1166.4183494293243,303.7079016681298,568.4201053555753,143.1460052677785,994.4780509218617,500.9335381913959,991.9495171202814,564.1468832309042,740.3604038630381,512.3119402985074,734.0390693590873,551.5042142230026,873.1084284460055,780.3365232660228
labeled-data,part1,img1301.png,1162.6255487269539,274.629762949956,557.0417032484638,138.08893766461802,991.9495171202814,505.9906057945566,989.420983318701,564.1468832309042,741.6246707638281,509.783406496927,739.096136962248,551.5042142230026,860.465759438104,779.0722563652326
labeled-data,part1,img1373.png,1153.7756804214227,302.44363476733963,562.0987708516245,149.46733977172948,986.8924495171207,503.46207199297623,985.6281826163304,562.882616330114,735.3033362598774,505.9906057945566,732.774802458297,552.7684811237928,859.2014925373137,775.2794556628621
labeled-data,part1,img1520.png,1285.2594381036001,382.09244951712014,525.4350307287095,299.9151009657593,1013.4420544337142,543.9186128182615,1013.4420544337142,602.0748902546093,759.3244073748906,562.882616330114,758.0601404741003,602.0748902546093,894.6009657594384,827.114398595259
labeled-data,part1,img1543.png,1234.6887620719933,397.26365232660214,534.2848990342409,274.629762949956,980.5711150131699,613.4532923617207,981.83538191396,669.081035996488,731.510535557507,603.3391571553993,735.3033362598774,645.0599648814749,844.7078463258458,909.25025917268
labeled-data,part1,img1553.png,1230.895961369623,376.6371378402107,535.5491659350309,279.28858647936784,990.6852502194911,607.9979806848113,984.3639157155403,673.7398595259,735.3033362598774,605.469446883231,734.0390693590873,649.7187884108868,830.12335381914,881.0796312554874
labeled-data,part1,img1567.png,1196.7607550482883,404.45100965759434,549.4561018437228,283.08138718173836,989.420983318701,609.2622475856015,986.8924495171207,667.4185250219491,744.1532045654085,602.9409130816506,741.6246707638281,638.3403863037753,838.9732221246711,874.7582967515366
labeled-data,part1,img1607.png,1203.0820895522393,398.1296751536436,581.062774363477,237.56777875329226,990.6852502194911,606.7337137840211,986.8924495171207,663.6257243195786,740.3604038630381,597.8838454784899,735.3033362598774,645.9259877085162,,
labeled-data,part1,img1666.png,1196.7607550482883,388.01553994732217,583.5913081650574,236.3035118525022,995.7423178226518,606.7337137840211,990.6852502194911,664.8899912203688,737.8318700614577,599.1481123792801,735.3033362598774,644.6617208077262,,
labeled-data,part1,img1695.png,1208.1391571554,393.07260755048287,594.9697102721689,236.3035118525022,995.7423178226518,605.469446883231,990.6852502194911,662.3614574187884,746.6817383669888,595.3553116769097,746.6817383669888,647.1902546093064,851.6158911325729,881.0796312554874
labeled-data,part1,img1786.png,1098.1479367866555,375.3728709394205,611.405179982441,198.37550482879715,979.3068481123796,601.6766461808604,976.7783143107993,659.8329236172082,726.4534679543463,589.0339771729588,721.3964003511855,642.1331870061458,,
labeled-data,part2,img0030.png,1105.7335381913963,380.4299385425812,608.8766461808607,204.6968393327479,980.5711150131699,607.9979806848113,976.7783143107993,668.6827919227393,727.7177348551363,595.3553116769097,730.2462686567167,652.2473222124671,844.0302897278318,877.2868305531168
labeled-data,part2,img0087.png,1057.69139596137,384.22273924495175,490.035557506585,243.88911325724325,909.7721685689205,604.2051799824408,900.9223002633894,662.3614574187884,656.9187884108869,589.0339771729588,651.8617208077264,629.4905179982441,750.4745390693595,858.3228270412644
labeled-data,part2,img0136.png,1074.1268656716422,203.43257243195785,484.9784899034243,54.24907813871823,898.393766461809,423.41501316944687,892.072431957858,485.36409130816503,646.8046532045657,417.0936786654961,644.2761194029854,460.07875329236174,740.3604038630381,692.7038630377524
labeled-data,part2,img0182.png,,,478.6571553994734,60.570412642669,921.150570676032,424.67928007023704,918.6220368744516,482.8355575065848,670.8257243195787,412.0366110623354,673.3542581211591,462.6072870939421,771.9670763827924,702.8179982440738
labeled-data,part2,img0229.png,1089.2980684811241,190.7899034240561,507.73529411764724,40.342142230026184,912.3007023705009,419.62221246707634,913.5649692712909,484.09982440737485,658.1830553116772,409.50807726075504,656.9187884108869,456.2859525899912,764.3814749780513,702.8179982440738
labeled-data,part2,img0308.png,1283.9951712028098,226.1893766461808,672.089991220369,78.27014925373123,1093.0908691834948,432.2648814749781,1101.9407374890259,490.42115891132573,855.4086918349433,486.6283582089552,852.8801580333629,532.1419666374012,1027.348990342406,731.8961369622476
labeled-data,part2,img0383.png,1261.238366988587,334.91633011413523,,,1077.9196663740126,535.9347673397717,1081.712467076383,591.5625109745391,,,,,995.7423178226518,822.9233538191397
labeled-data,part2,img0403.png,1242.2743634767344,318.48086040386306,,,1056.4271290605798,525.8206321334504,1065.276997366111,583.9769095697981,809.8950834064972,567.5414398595259,808.6308165057071,619.3763827919228,980.5711150131699,810.280684811238
labeled-data,part2,img0472.png,1257.4455662862165,312.1595258999122,669.5614574187887,203.43257243195785,1064.0127304653208,522.0278314310799,1075.3911325724323,575.127041264267,821.2734855136089,565.0129060579455,825.0662862159793,616.8478489903424,985.6281826163304,810.280684811238
labeled-data,part2,img0579.png,1244.8028972783147,317.2165935030729,668.2971905179986,204.6968393327479,1061.4841966637405,525.8206321334504,1067.8055311676912,580.1841088674275,817.4806848112382,566.2771729587357,822.5377524143989,609.2622475856015,976.7783143107993,801.4308165057068
labeled-data,part2,img0637.png,1248.5956979806851,314.68805970149253,667.0329236172083,207.22537313432827,1064.0127304653208,523.2920983318701,1067.8055311676912,580.1841088674275,816.2164179104482,562.4843722563653,822.5377524143989,609.2622475856015,972.9855136084288,798.9022827041265
labeled-data,part2,img0675.png,1222.0460930640918,334.91633011413523,597.4982440737492,271.7029850746269,1031.1417910447765,537.1990342405619,1032.4060579455668,601.6766461808604,780.8169446883235,567.5414398595259,782.0812115891135,610.5265144863916,932.5289727831434,816.6020193151888
labeled-data,part2,img0769.png,1180.325285338016,261.5888498683055,584.8555750658475,204.6968393327479,1051.370061457419,533.4062335381914,1055.1628621597897,592.8267778753293,798.5166812993857,566.2771729587357,804.8380158033367,607.9979806848113,952.757243195786,833.037489025461
labeled-data,part2,img0791.png,1187.9108867427572,278.02431957857766,569.6843722563656,200.9040386303775,1029.8775241439864,544.784635645303,1031.1417910447765,602.9409130816506,773.2313432835824,567.5414398595259,778.2884108867431,614.3193151887621,914.8292361720812,820.3948200175594
labeled-data,part2,img0810.png,1180.325285338016,285.6099209833187,576.0057067603163,205.9611062335382,1022.2919227392454,543.5203687445128,1023.5561896400354,600.4123792800702,768.1742756804217,563.7486391571555,774.4956101843725,610.5265144863916,903.4508340649695,825.4518876207201
labeled-data,part2,img0894.png,1144.9258121158916,358.93740122914835,507.73529411764724,285.6099209833187,971.7212467076386,556.1630377524144,967.9284460052681,615.5835820895522,727.7177348551363,551.1059701492537,721.3964003511855,596.6195785776997,828.8590869183497,817.866286215979
labeled-data,part2,img0954.png,1139.868744512731,362.7302019315189,555.7774363476735,247.68191395961367,972.9855136084288,558.6915715539948,965.3999122036878,609.2622475856015,713.8107989464445,554.8987708516242,707.4894644424937,595.3553116769097,806.1022827041268,811.5449517120281
labeled-data,part2,img0964.png,1143.6615452151013,367.7872695346796,529.2278314310802,261.5888498683055,961.6071115013174,558.6915715539948,955.2857769973664,610.5265144863916,707.4894644424937,554.8987708516242,704.9609306409134,592.8267778753293,811.1593503072875,802.695083406497
labeled-data,part2,img1075.png,1142.3972783143113,312.1595258999122,524.1707638279195,260.3245829675153,1043.7844600526782,530.8776997366111,1055.1628621597897,594.0910447761195,797.2524143985956,563.7486391571555,792.195346795435,616.8478489903424,960.3428446005271,827.9804214223003
labeled-data,part2,img1162.png,1153.7756804214227,327.3307287093942,535.5491659350309,275.4957857769973,1060.2199297629504,525.8206321334504,1062.7484635645308,592.8267778753293,808.6308165057071,567.5414398595259,811.1593503072875,623.1691834942933,983.0996488147503,820.3948200175594
labeled-data,part2,img1314.png,1153.7756804214227,318.48086040386306,549.4561018437228,271.7029850746269,1064.0127304653208,527.0848990342406,1075.3911325724323,586.5054433713784,817.4806848112382,567.5414398595259,821.2734855136089,609.2622475856015,991.9495171202814,812.8092186128183
labeled-data,part2,img1555.png,1163.889815627744,315.9523266022827,557.0417032484638,264.11738366988584,1069.0697980684815,537.1990342405619,1075.3911325724323,594.0910447761195,826.3305531167694,577.6555750658473,823.802019315189,626.9619841966638,1012.177787532924,833.037489025461
labeled-data,part2,img1611.png,1161.3612818261638,318.48086040386306,554.5131694468835,269.17445127304654,1067.8055311676912,537.1990342405619,1075.3911325724323,591.5625109745391,820.0092186128186,580.1841088674275,822.5377524143989,629.4905179982441,1002.0636523266026,844.4158911325725
labeled-data,part2,img1693.png,1158.8327480245835,315.9523266022827,553.2489025460934,270.4387181738367,1066.5412642669012,542.2561018437226,1077.9196663740126,597.8838454784899,817.4806848112382,580.1841088674275,822.5377524143989,632.0190517998244,985.6281826163304,815.3377524143987
labeled-data,part2,img1723.png,1161.3612818261638,315.9523266022827,550.720368744513,269.17445127304654,1066.5412642669012,540.9918349429324,1079.183933274803,592.8267778753293,818.7449517120285,575.127041264267,820.0092186128186,629.4905179982441,997.0065847234421,824.1876207199298
